,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
322,1.0,0.99812,1.00885,1.01456,1.00609,1.0,1.00425,1.00204,1.08475,0.99821,1.0,0.99537,1.01127,0.99682,0.99552,1.05578,1.0119,1.00752,0.99054,1.0,1.02762,1.00894,1.0,0.99776,1.01667,0.99606,1.01148,1.00202,0.99453,0.99509,1.01122,1.00236,0.99394,1.00127,1.00608,0.98537
323,0.99389,1.00942,0.98246,0.99043,0.99758,0.9902,0.98309,1.0,1.0,0.99642,1.00606,0.9907,0.99841,1.0,0.9955,0.98491,0.97647,1.01493,0.99363,1.0,1.07392,0.98936,1.0714299999999999,0.99775,0.99454,1.00395,1.00631,1.0,0.98349,1.0,1.00158,0.99764,1.0,0.99746,1.00604,1.00186
324,1.00615,1.00187,1.0,1.00483,1.00607,1.0099,1.00645,1.00408,1.0625,1.0018,1.0,0.99061,1.00478,0.9984,1.00452,0.97701,0.99398,1.0042,0.99359,1.0,1.15895,1.00358,0.93333,0.9955,0.99451,1.00394,1.01754,1.00605,1.01493,0.99342,1.01139,0.99054,0.99187,1.00255,1.01201,1.00185
325,1.0224,1.01676,1.00893,1.00481,1.00603,1.0,1.00427,0.9939,1.01471,1.01436,0.98795,1.00948,1.01429,1.0176,1.0,1.00392,1.00606,1.02563,1.01774,1.0,1.02484,1.0,1.0714299999999999,1.00679,1.05525,1.0,1.00246,1.01002,1.00368,1.0,1.00629,1.01909,1.0082,1.00127,1.00297,1.00739
326,0.99004,1.01648,0.99115,1.00718,1.0048,0.98039,1.00638,1.00204,0.89855,0.98938,0.9939,1.00235,1.01252,1.0,1.0045,1.0,1.03614,1.00408,1.00475,0.96429,0.9378299999999999,1.00714,1.0,1.01798,1.0,0.99608,1.01597,1.00992,1.00183,1.00331,1.00781,0.99766,0.97561,1.01015,1.00592,1.0
327,1.0,1.0036,1.00893,1.00238,0.99523,1.0,1.00634,1.00204,1.0806499999999999,1.00537,1.0,0.99766,0.99845,0.99843,1.0,0.99219,0.98256,1.00508,0.99369,1.03704,1.02697,0.99823,1.0,1.00331,0.98691,1.00394,0.98791,1.00589,0.99086,1.0231,1.0031,1.03286,0.97708,1.00251,0.99118,0.99633
328,0.98793,1.00359,1.01327,0.98815,1.00719,1.0,0.9958,1.02037,0.8806,1.0,1.0,0.98826,1.00619,0.99685,0.98655,1.0,0.99408,0.99848,0.99048,1.0,0.98906,1.01599,1.0,1.0033,0.98143,1.0,1.01346,1.00195,0.99077,1.00484,0.99382,0.99773,0.98507,1.0,1.00742,1.00184
329,1.00815,0.9839,1.01747,1.0048,0.99762,1.02,0.98945,0.99401,1.01695,1.0,0.98773,0.981,0.98615,0.99842,1.00455,0.96063,1.01786,0.98381,1.00641,0.96429,1.00221,0.98776,1.0,0.99123,0.96757,0.99608,1.0,0.9961,0.98883,0.99839,1.00156,0.99089,1.00866,0.99248,1.00147,1.00184
330,0.99394,1.00727,1.01288,0.99523,0.99045,1.0,1.01919,0.99799,1.0,0.99466,1.0,0.98305,1.0078,0.99525,1.0181,1.0041,1.00585,0.99383,1.00637,1.0,0.92715,1.01593,0.93333,1.00221,0.97207,1.0,1.01932,1.08023,1.00565,1.0,0.99534,0.9977,1.01717,0.99495,0.99706,0.99083
331,1.00813,1.00542,1.01271,1.00719,1.00723,1.0,0.99163,1.0,1.1,1.00537,1.01863,1.02463,1.0,1.0159,0.99111,1.00408,0.99419,1.00414,1.00633,1.0,1.0881,1.00348,1.0,1.00331,1.0,1.00394,1.01066,1.00725,1.02247,1.0,0.99688,1.00461,1.02954,0.99492,1.0,1.00926
332,1.0181499999999999,0.99461,0.99163,0.99048,1.0,1.0,1.00422,1.01358,1.0303,1.01957,1.0122,0.9976,0.99536,1.06416,1.0,0.98374,0.98246,1.01753,0.99686,1.0,1.01751,0.97222,1.0714299999999999,0.9967,1.01724,1.0,1.00469,0.98381,1.00549,0.99357,0.98905,1.00229,1.0123,1.01148,1.00446,0.99633
333,1.02574,0.99639,1.00422,1.02163,1.01435,1.01961,1.0105,1.00844,0.95588,1.01745,1.0,1.04096,1.03266,1.03382,1.00448,0.98347,1.00595,1.0076,1.00946,1.0,0.9537599999999999,1.00714,0.93333,1.00331,0.97175,1.0,1.02334,0.96709,0.99818,0.99838,1.00791,0.99314,1.00405,1.00252,0.99852,0.99632
334,1.00772,1.0,1.0,1.0,0.99882,0.98077,1.0395,0.99409,1.0,0.98799,1.0241,1.01296,1.02108,1.01849,0.99554,0.98739,0.9645,0.98793,1.0125,1.03704,0.99436,0.99291,1.0714299999999999,1.0033,1.02907,0.99608,0.98518,1.02079,0.99088,0.98541,0.99529,0.98618,0.99194,1.00252,1.00593,0.99445
335,0.98276,0.99275,1.0,0.99765,0.98701,1.0,0.99,0.99802,0.93846,0.9809,0.98824,0.95853,0.98083,0.97626,1.0,0.97447,0.98773,0.98575,0.98148,1.0,0.97506,0.98571,0.93333,0.99561,0.9774,1.00394,0.97222,0.98519,0.98048,1.00822,0.99685,0.97664,1.00813,0.99373,1.0,1.00186
336,0.9961,0.99635,0.98319,1.0,0.99043,1.0,1.0,1.00099,0.98361,1.00531,1.04167,1.0024,1.00752,1.00429,1.0,1.03057,0.99379,1.02013,1.00322,1.03571,0.99302,0.99638,1.0,0.9978,1.02023,0.99608,1.00476,0.99812,1.01711,1.00163,1.00316,1.00766,1.0,1.0,0.99705,0.98701
337,0.99609,0.98901,0.98718,1.00943,1.00483,1.0,0.99192,0.99306,1.13333,1.00176,0.98857,1.01679,0.98507,0.99003,0.99103,1.02119,0.98125,0.98887,1.00641,1.0,1.03513,1.00545,1.0,1.01104,1.0085,1.0,1.0,1.00565,1.00374,0.98046,1.0,1.01435,1.0,0.99874,1.00592,1.00376
338,0.98232,0.97407,0.98268,1.0,0.9976,1.0,1.00815,1.002,0.88235,1.0123,0.99422,0.98113,0.99394,0.97986,1.00905,0.97925,1.01274,0.99335,0.98726,1.0,0.96606,1.0,1.0,0.99782,0.99438,1.00394,0.99289,0.98315,0.99255,0.99003,0.99369,0.99764,0.98387,0.99115,0.99412,0.9985
339,0.992,0.99049,1.0,1.0,0.99277,0.98039,0.99192,1.00598,1.0,0.99201,1.00581,0.98558,0.99085,0.98972,0.97309,0.97458,0.97484,0.99174,0.99032,0.96552,0.98946,1.00181,1.14286,0.99562,0.97727,1.0,0.98807,0.98667,0.98499,0.98826,1.00317,0.99291,0.9918,0.98214,0.97337,0.9697
340,1.00605,0.98656,1.0,1.0,1.00971,1.02,1.00815,0.99356,0.99167,1.00531,1.0,1.01463,0.98615,1.00593,1.02304,1.00435,1.05161,1.00313,1.0,1.0,0.99408,1.00361,1.125,1.00659,0.98837,1.00392,0.99638,0.98842,0.9981,0.9966,0.99842,1.0,0.99587,1.0026,1.01216,1.02539
341,1.01122,1.01946,1.0,1.00701,1.0024,0.98039,1.01414,1.00747,0.97479,1.00176,0.93642,1.0024,1.01404,0.9941,1.01351,0.99567,1.03067,1.00623,0.97068,1.01786,1.00714,0.9982,1.05556,1.0,1.00588,1.0,1.01091,1.01953,1.0,1.0,0.99842,1.00476,0.99585,1.00259,0.98799,1.01524
342,1.00199,1.00382,0.99107,1.0,1.0036,1.02,1.01992,1.00099,0.93103,0.99649,1.01852,1.0,1.00615,0.99696,1.01333,1.0087,1.0,1.00516,1.02349,0.98246,0.98109,1.0,1.15789,0.99672,0.9883,0.99609,0.99281,1.00192,1.00191,0.99148,1.00476,0.98104,0.9875,1.00258,1.00608,0.99437
343,0.99802,1.01407,0.99099,1.00232,1.00358,1.0,0.99023,0.99802,1.01852,0.99295,1.00606,0.99281,0.99541,0.9939,1.00439,1.00862,0.93452,1.00205,1.00328,1.0,0.98554,1.0,1.0,1.0,0.98817,1.00392,0.99758,1.00956,0.98667,0.98797,0.98894,0.99034,0.99156,0.99098,1.00604,1.0
344,0.99602,0.99247,0.99545,1.0,1.00595,0.98039,1.00986,1.00743,0.99091,0.98757,1.0241,0.99275,0.98618,0.99693,1.0,1.0,1.03822,1.00307,1.0,1.0,1.01467,1.00541,0.95455,0.98905,1.00599,1.0,1.00121,0.99811,0.98263,0.99304,1.00639,0.98537,0.99573,1.0052,1.003,0.99811
345,0.99202,0.98672,1.0,0.99769,1.00592,1.0,0.99805,1.00098,0.99083,0.98741,0.98824,1.00973,1.00467,0.98154,1.0131000000000001,1.01709,0.96933,0.99489,1.0049,1.0,0.99036,0.99642,1.0,1.00111,0.97024,1.0,1.00121,1.01518,1.0,0.9965,1.00317,1.0,1.01288,0.99612,1.0,0.99055
346,1.00402,1.0,0.99087,0.99536,0.99882,1.02,0.99217,1.00049,1.01852,0.97814,0.96429,0.99036,0.9907,0.97022,1.00862,0.9958,1.0,0.99589,1.00813,0.96429,0.9854,1.0,0.90476,0.98451,1.02454,1.0,0.99638,0.99626,0.99607,1.0,1.00475,1.0396,0.99153,0.98182,0.98802,1.0
347,0.98998,0.98846,0.99539,0.99487,1.0,0.98039,1.0,0.99313,1.05455,0.98324,0.97531,0.98783,0.97809,1.00485,1.00855,0.98312,0.99367,0.99072,0.99516,1.0,0.98025,1.0054,1.10526,1.00225,1.00599,0.99609,1.00485,0.98837,0.98817,0.99121,0.98583,1.0,0.99786,0.99603,1.01667,0.9771
348,1.00405,1.00389,0.99537,0.99763,0.99411,0.98,0.99606,1.01186,0.98276,1.01515,1.01899,1.0,1.0048,1.01768,0.99051,1.00858,1.0,0.98283,1.00648,1.03704,1.01008,0.99106,1.04762,0.99664,0.98214,1.00392,1.00362,0.98286,1.00599,1.0,0.9984,1.01905,0.98929,1.00398,1.00149,0.99609
349,1.00403,0.9845,0.9907,1.00238,0.99763,0.97959,0.99802,1.01758,0.94737,1.02985,1.0,1.00493,1.01274,1.0,1.00862,0.99149,1.01911,0.99947,1.00644,1.0,1.01746,0.97834,1.0,0.99888,1.0,1.0,1.00601,1.01163,1.00397,1.00177,1.0064,0.99533,0.98268,1.00926,0.99702,1.02353
350,0.97992,0.96654,0.99531,0.99289,0.98812,1.0,0.98214,0.98357,1.02778,0.99819,0.97484,0.9902,0.9827,0.97314,0.99145,0.98712,0.9875,0.98305,0.9856,1.0,0.98407,1.01476,1.0,1.00676,0.97273,1.0,1.00119,0.97701,0.99605,0.99115,0.99523,0.98592,0.98238,1.00393,0.99403,0.99425
351,0.93648,0.96334,1.0,0.99284,0.98798,0.97917,0.9697,0.97669,0.93694,0.97822,0.99355,0.9505,0.9648,0.97078,0.9569,0.98261,0.96203,1.00269,0.98052,1.0,0.94645,0.96,0.95455,0.98434,0.94704,1.0,0.9642,0.92549,0.98214,0.99286,0.99201,1.01429,0.96861,0.9517,0.997,0.9711
352,1.04595,1.05074,1.01415,1.00962,1.02117,1.0,1.04375,1.06761,1.0,1.02968,1.03247,1.05729,1.05473,1.05853,1.04955,1.02655,1.03947,1.0129,1.02649,0.96429,1.06842,1.0322,1.04762,1.0336400000000001,1.10526,0.99219,1.0198,1.0911,1.02424,1.03417,1.02576,0.99765,1.02778,1.06118,1.00301,1.0377
353,1.01046,1.01811,0.99535,0.99524,1.0012,0.97872,1.002,0.99734,1.02885,1.0,1.01258,0.99754,0.99528,0.99526,1.0,0.98707,0.99367,1.01432,1.0129,1.0,1.01975,0.98532,1.0,0.99667,0.98512,1.0,0.98301,0.99223,1.00394,0.98087,0.99686,0.98824,1.0,0.9987,0.997,0.9847
354,1.00414,1.02372,1.0,1.00718,1.00479,1.0,1.01195,1.00107,0.97196,1.02342,1.00621,1.02469,1.04265,1.00159,1.01288,0.98253,1.00637,1.01517,1.01592,1.03704,1.0339,0.99255,1.09091,1.02113,1.02719,1.00394,1.01605,1.02544,1.01572,1.01596,0.99843,1.0381,1.04054,1.01304,1.01205,1.0233
355,1.01031,0.99421,0.98131,0.99525,1.00834,1.0,1.01575,1.01173,1.01923,1.01408,0.99383,1.0,1.00606,1.00634,1.01695,1.00889,1.0,1.01391,0.97179,1.0,1.01171,1.01313,1.0,0.98584,1.01176,0.99608,1.02552,1.01908,1.00387,0.97906,1.00473,1.00459,1.00866,0.99485,0.99702,1.01518
356,0.99388,0.99417,1.00476,0.99523,1.00591,1.0,0.99419,1.02002,1.03774,0.99826,1.0,0.99277,0.99096,0.9937,1.00833,1.00441,1.01266,0.99492,1.00645,0.96429,0.98148,1.0037,1.0,1.01547,0.99419,1.00787,1.00427,0.99813,0.99037,1.00535,1.00314,0.99315,1.01288,1.00388,1.01493,1.00187
357,0.99589,1.00781,1.0237,1.0024,0.99647,1.0,1.00585,1.0031,1.0,0.99652,0.99379,0.99272,1.00152,1.00475,1.03306,0.99561,1.00625,0.98672,1.00321,1.0,1.01887,1.00186,1.16667,1.00871,1.0117,1.0,1.01188,0.99812,1.01362,1.00355,0.99374,0.9931,1.01695,1.01031,0.99706,1.0056
358,0.99381,1.0407,0.98611,0.99282,1.00118,0.97826,1.02907,1.02163,1.00909,1.01745,0.99375,0.99022,1.0091,1.0,1.024,1.0,1.02484,1.00932,1.0,1.0,1.00231,1.0,1.0714299999999999,1.02481,0.98844,1.00781,1.00822,0.99812,1.01727,0.9894,1.00787,1.00926,1.02917,1.01276,1.00295,0.99443
359,1.0083,0.9851,0.98592,1.0,1.00118,1.02222,0.99247,0.99194,0.99099,0.99828,1.00629,0.9950600000000001,1.0,0.98265,0.98828,1.0,0.98788,0.99385,0.98083,1.0,0.97691,1.01484,1.03333,1.00316,0.98538,0.99225,0.98719,0.98682,1.00755,0.98036,0.99219,1.00917,0.97571,0.99496,1.02941,0.99067
360,0.98971,1.02457,0.99524,1.02169,0.99529,1.0,1.00759,0.99289,1.0,0.99656,1.0,0.99256,0.99549,1.00803,1.00791,0.99119,0.98773,0.99897,1.00326,1.0,0.98227,0.99452,1.03226,0.98636,0.98516,1.0,0.99764,1.0,1.00375,1.00546,0.99843,1.00455,0.99585,0.99367,1.01714,1.0
361,0.99992,1.00185,1.00478,1.04245,1.00709,1.0,0.99812,1.00205,1.0,1.00172,1.00625,1.0025,1.01571,1.00796,0.99216,0.99556,1.00621,0.9938,1.01786,0.96296,0.99639,1.0,1.0,0.99362,0.99699,1.0,1.00946,1.00763,0.98694,1.00725,1.00158,1.00452,1.0,1.01146,1.02528,1.00188
362,1.0,0.99079,1.0,1.04072,1.00469,1.0,1.00755,0.9811,0.96364,1.00344,0.98758,0.99751,1.00449,0.98736,0.99209,1.0,1.0,0.99792,0.99681,1.0,0.99517,1.00735,0.875,1.0,0.98489,1.0,0.99063,1.00379,1.01512,0.98921,0.99685,0.97748,0.99583,0.99622,0.97808,1.00188
363,1.00417,0.99628,1.0,0.99565,1.0,0.97826,0.99625,1.00156,0.98113,1.0,1.00629,1.0,1.01341,0.9984,1.00398,0.98661,1.0,0.9901,1.0048,1.0,1.00971,1.01277,1.21429,0.99679,0.99387,1.02344,1.00236,0.99623,1.01304,1.00364,1.00316,1.00922,1.01046,0.99241,1.0,1.0
364,1.00415,1.00373,1.00952,1.01092,0.99766,1.0,1.00752,1.0,0.94231,1.00343,1.0,1.01,1.00588,1.0,0.9881,0.97738,0.98765,1.0,1.01274,1.07692,0.99519,1.01441,1.0,1.0043,1.01235,1.00763,1.00236,1.00758,1.00551,1.01087,1.00472,0.99087,1.01449,1.0051,1.0,1.00563
365,0.9938,0.99628,1.02358,0.99568,1.00703,0.97778,1.01866,0.99532,0.9898,1.02393,0.96875,0.99752,1.0,1.01282,0.98795,0.98148,1.00625,1.00158,0.99528,0.96429,0.99879,0.99467,1.0,1.00963,1.0061,0.99242,1.00706,1.0,1.02011,1.03082,1.0,0.98618,0.99592,1.0,0.98599,1.00373
366,1.02495,1.0056,1.04147,1.00868,1.0093,1.0,1.02198,0.99843,1.0,1.00167,0.9871,0.99504,0.99854,1.03006,1.00813,1.0,1.01242,1.01576,1.0079,1.0,1.03023,1.00893,0.94118,1.01801,1.00606,1.0,0.98248,1.00188,1.01971,1.0493,1.0,0.98131,0.9959,0.99873,1.00568,1.00558
367,1.0,1.0167,1.02212,0.98495,1.01613,1.0,0.99283,0.99791,0.96907,1.005,0.99346,0.98753,0.99122,0.97389,0.99194,0.96698,0.98773,1.0,0.99843,1.0,0.98122,1.00531,0.96875,1.0052,1.04518,1.0229,0.99287,0.9925,0.99121,0.98658,0.99843,0.97857,1.01235,0.98985,0.99153,1.00555
368,1.0,0.99088,0.97835,0.98035,1.03401,1.03409,1.00181,0.9979,0.97872,1.00166,1.0,0.98737,0.99261,0.99054,0.99187,1.02439,0.98137,0.99897,1.00314,0.96296,0.97608,1.00352,1.0,0.99586,0.95677,1.00746,0.99641,0.99433,0.99823,0.98639,1.00628,1.01217,0.98374,1.00641,0.99715,1.00368
369,0.99594,0.99816,0.99558,1.01114,0.97588,1.0,0.98919,1.00683,0.95652,1.01325,0.97368,1.00256,0.99554,0.98408,1.0082,1.00476,0.98734,1.00104,0.99531,1.0,0.98775,0.99298,0.93548,1.00104,1.0,1.02632,1.00361,1.0019,1.00355,1.00345,1.0078,1.00962,0.97521,0.99873,0.98286,0.99451
370,0.98778,1.00554,0.99111,0.99559,1.00674,1.0,1.00364,0.99791,0.90909,0.99183,1.03378,0.99235,0.98954,0.99029,0.98374,0.98104,0.98718,0.99897,1.00157,1.07692,1.00496,0.9894,1.0,0.98442,0.97892,1.0,0.99641,0.96584,0.99292,0.99656,0.97833,1.02381,0.99153,0.99617,1.01744,0.98158
371,1.00619,0.98532,1.01345,1.00885,0.9933,0.92308,0.99673,0.99216,1.0,0.98188,1.0,1.01285,1.00755,1.02941,1.00413,1.00483,1.0,1.00311,1.00314,1.03571,1.01481,1.00179,1.03448,1.00422,1.01231,0.98462,1.0024,1.00589,1.00535,1.01379,0.99525,1.0093,0.99573,0.9936,1.00857,1.02439
372,1.01434,1.00372,1.0177,1.0,1.02472,1.0,1.00549,1.00843,1.05,1.00503,1.01307,1.01523,1.0075,1.0,1.02058,0.99038,1.01948,1.01238,1.00469,0.93103,1.00487,0.98574,0.96667,1.01576,1.0,1.01563,1.01199,1.0,1.00709,1.0068,1.00795,1.00922,1.00858,1.00387,0.99433,1.01099
373,0.98182,1.02226,0.98696,0.99561,1.00877,1.04762,1.0,1.00679,1.0,1.0,0.9871,1.005,1.00298,0.98889,1.0121,0.99029,0.98726,1.00612,1.00312,1.0,1.00242,1.00181,1.06897,1.00724,1.00912,0.98462,1.01066,1.0293,1.01232,1.0,1.0,0.99543,1.00213,1.00385,1.01709,1.00725
374,0.99383,0.99456,0.98678,0.98899,0.99565,1.0,1.00546,0.99222,0.97619,1.0,0.99346,0.99751,1.0178,1.00963,1.0,0.98529,0.98065,1.01114,0.99379,0.96296,0.98551,1.00361,1.03226,1.00472,0.97892,0.98437,1.00586,0.98292,0.98957,0.98311,0.99054,0.98624,0.99363,1.0,1.02521,1.00719
375,1.00414,1.00365,1.01786,1.00668,1.00983,1.04545,1.0,1.00314,1.0,1.01503,1.03947,0.99501,1.01603,1.0,1.00797,1.03483,1.00658,1.01603,1.025,0.96154,1.0,0.98741,1.03125,0.99356,1.00615,1.0,1.02098,0.99807,1.01757,1.01546,1.01752,0.9814,0.97863,1.00128,1.01913,1.0
376,1.0,0.99273,0.98684,1.00442,0.98703,1.02174,1.00362,1.00313,1.04878,0.99836,0.99367,1.01754,0.9957,1.02067,1.0,1.0,1.01307,1.01972,0.99695,1.04,1.02328,1.00911,1.06061,0.99784,1.05199,1.01587,1.00799,1.00967,1.00691,0.99492,0.98748,1.0237,1.0262,0.99872,0.99196,0.99643
377,1.00825,1.0,1.00889,1.00441,0.99014,0.97872,1.00542,0.9974,1.02326,1.0098799999999999,0.99363,0.99754,0.99135,0.99533,1.0,1.0,1.00645,0.98646,1.0107,1.07692,1.07784,1.01083,1.05714,1.00433,0.99419,1.0,0.99887,1.00383,0.99657,1.0119,1.01268,0.99306,1.0383,0.99872,1.08108,1.0
378,1.02045,1.01648,1.00441,0.93202,0.99336,1.02174,1.02334,1.00208,0.90909,1.00163,1.0,1.00494,0.99419,0.98748,1.00395,1.0,0.97436,1.00294,1.01664,1.0,1.0,0.97143,0.97297,1.00647,1.01754,1.00391,1.00227,0.99237,0.99828,0.99496,1.0,0.99534,0.9959,0.99488,0.9875,1.00179
379,1.00601,1.03063,0.9693,1.00235,1.0,0.97872,1.01228,1.0,1.0,1.00977,1.01282,1.0,1.0117,0.99049,1.0,1.01442,0.94737,0.99316,0.98363,1.0,0.98667,1.0,1.02778,1.0,1.05172,1.01946,0.99548,1.00192,0.96552,0.98818,0.99061,1.03513,0.99588,1.00386,0.99241,0.99463
380,1.00797,0.98951,1.02715,1.01174,1.01559,1.0,0.98614,1.0026,1.025,0.99677,0.98734,1.00737,1.01012,1.0112,1.00787,1.04265,1.00694,1.00984,0.99849,1.0,0.97297,1.00735,0.97297,0.99786,0.98361,0.99237,0.99545,1.01344,1.0,1.01538,1.00158,1.04751,1.01653,1.0,1.02041,1.0036
381,1.02364,1.01767,1.00881,1.00696,1.00548,1.02174,1.00527,0.99585,1.02439,1.0,1.00641,0.99756,0.99714,1.01266,0.99609,1.02727,0.97241,1.03021,0.9697,0.96429,1.01389,0.9854,1.0,1.00644,0.99444,0.98462,1.03539,1.0322,0.99821,1.0101,1.0,0.99784,1.00407,1.02564,1.0025,1.00358
382,0.99613,1.00868,0.99563,0.99539,1.00218,0.97872,0.98601,1.00521,1.04762,1.00162,0.97452,0.99267,0.99713,0.98906,1.0,0.99115,1.03546,1.00851,0.99531,1.01852,1.03653,1.01481,0.97222,0.9936,0.99441,1.0,0.99118,0.98349,1.00179,1.0,1.0,0.98268,1.01215,0.99,0.98753,1.0
383,1.0,1.01893,1.0,1.0,1.0054400000000001,1.0,1.00709,0.99896,0.97727,0.99354,1.03268,0.99754,0.97986,0.98894,1.00784,1.05357,1.00685,1.00563,0.99686,1.0,1.00881,1.0073,0.85714,1.00107,0.96629,1.0,1.00779,1.0,1.0125,0.98833,1.0,1.00441,0.992,0.99621,1.00505,0.98929
384,1.00194,1.01182,0.98246,1.00463,1.00108,1.0,1.00528,1.00311,0.95349,0.99837,1.0,1.00494,1.00294,1.00479,1.00389,0.97881,0.97959,0.99813,0.99685,0.98182,0.9869,1.0,1.13333,0.9925,1.00581,0.98437,1.00442,1.01679,1.0194,0.99494,1.00473,1.0307,1.00403,1.01394,0.99749,1.0
385,1.0,0.99165,0.99107,1.0,1.0,1.0,0.9965,1.00827,1.02439,1.0,1.0,1.00491,1.0,1.00159,1.00775,0.98701,0.98611,1.0486,1.0,1.03704,1.00885,1.0,0.97059,1.00216,0.99422,1.0,0.99011,0.98349,1.00346,1.0,1.00471,0.98723,0.99598,0.99875,0.98992,1.01083
386,1.00388,1.00337,1.0,0.9977,0.98811,1.0,0.99824,1.01641,0.9881,0.99349,1.08861,1.00489,0.99414,0.99365,1.01923,1.0,1.02113,0.98039,1.01106,1.0,0.98246,0.99638,1.0303,1.00108,0.98547,1.00794,1.00999,1.0056,0.98448,1.00339,1.00625,1.0,1.00403,0.99625,0.9771,1.01071
387,0.99421,1.02013,0.9955,1.00462,1.00219,1.05435,1.0,1.00404,1.01205,0.99016,0.9593,1.01217,1.00295,0.99681,1.02264,1.00877,1.04138,1.00545,1.0125,1.0,0.99107,0.98,1.0,0.99569,0.99115,1.00787,1.0022,0.9833,0.97723,0.98649,1.00155,1.00862,1.03614,0.99623,1.01823,0.9841
388,1.00194,0.97862,0.95928,0.9931,0.98253,1.01031,0.9912,0.99296,0.97619,1.00662,1.02424,0.98558,0.99559,0.99519,0.99262,0.9913,0.96026,0.99819,1.00926,1.0,0.97748,0.99072,1.02941,0.99459,1.00595,0.98437,1.00219,1.00189,0.98029,0.96918,1.00155,1.01282,1.01744,1.00504,1.0,0.99641
389,1.00581,0.97479,1.01415,1.00926,0.99778,1.0,0.99467,1.01974,1.02439,1.01316,0.99408,1.00976,1.00442,1.0,0.98885,1.00439,0.98621,0.98188,1.00917,1.0,1.0,0.98876,1.0,1.00109,1.02367,1.00794,0.99781,1.00942,1.0128,0.9894,1.00077,1.0,0.99619,1.0138,1.00512,1.01441
390,1.03276,0.99655,1.0093,1.00917,1.01114,1.0,0.99464,0.99901,1.0,1.00812,0.99405,1.0,0.99853,1.00483,1.00376,0.99563,1.02797,1.00923,1.02273,0.96429,1.00461,1.0,1.02857,1.0076,1.00578,0.98425,0.99013,1.0,1.01083,1.00714,1.03733,1.01899,1.00191,1.03218,1.0458,0.99822
391,1.02799,1.00865,0.97696,0.98409,1.00661,1.0,1.0,1.00149,0.97619,1.00805,1.01796,0.99758,1.00882,0.99679,0.99251,1.0,1.02041,1.00457,1.00741,1.0,1.0,1.00947,0.94444,1.0,1.00862,0.992,0.98893,1.0,0.99643,0.96454,0.997,0.99379,1.00954,0.9952,1.00243,1.0089
392,1.01089,0.99657,1.00472,0.99769,0.99344,1.0,1.0018,0.99008,1.0122,1.00319,1.01765,0.99516,0.99854,1.01447,0.99623,1.01316,0.99333,0.99363,0.99853,1.0,0.98509,0.99625,0.94118,1.00108,0.96866,1.00806,0.98992,0.98134,1.00717,1.01103,0.99248,1.01875,1.00567,0.98916,1.00971,1.00529
393,0.98743,1.01549,1.0,1.00694,1.00881,0.95918,0.99642,0.998,1.01205,1.01592,1.00578,0.9854,1.00584,1.0,1.01136,0.9697,0.97987,0.98901,1.01325,1.0,0.9709,1.0,1.09375,0.99677,1.0,1.008,1.02036,1.00951,1.0,0.99636,0.99394,0.9816,1.00752,1.00731,1.00847,1.00526
394,0.97636,1.00847,1.00939,0.9954,1.00655,1.01064,0.97482,1.00703,0.97619,1.02665,0.97701,0.99259,0.99565,1.0,0.97004,0.97321,1.0137,0.98889,0.99709,1.03704,1.00959,0.99812,0.97143,1.00648,1.02882,0.99206,0.99557,0.99623,0.99644,0.99818,1.0,1.0,0.98507,1.0133,0.9892,1.00873
395,0.98324,0.9916,1.04651,1.0,0.99892,0.94737,0.98524,0.99501,1.0,0.99542,0.98824,0.99497,1.00292,0.99683,0.98456,0.98165,0.97297,0.98127,0.98088,1.0,0.99762,0.9867900000000001,1.0,0.99356,0.97983,0.992,0.99332,0.99811,1.01643,1.00548,0.99848,0.975,0.99811,1.00119,0.99757,0.99654
396,0.99621,0.99492,1.00889,0.99769,1.00109,1.01111,1.01873,1.002,1.02439,0.99233,0.99405,1.01263,1.01017,1.00477,1.00392,1.00935,0.99306,1.00954,0.9985,0.96429,1.00238,0.96941,1.0,1.02808,0.98824,0.99194,1.01345,1.01894,0.99113,1.01091,0.99695,1.0213700000000001,1.01328,1.00119,0.9927,1.00694
397,1.0,1.00852,1.00441,1.00463,1.02495,0.98901,1.01287,1.0005,1.0119,1.017,0.98802,0.99501,1.01151,1.01266,1.01563,0.99537,1.0,1.02457,1.00901,1.03704,1.0,1.00592,0.97059,0.99895,1.0,0.99593,1.00664,1.02602,1.00358,1.01619,1.00613,1.00251,1.0,0.99286,0.9902,1.00345
398,1.0,1.0,1.0,1.0,1.00106,1.0,1.00181,1.0025,1.17647,1.00304,1.0,1.00251,1.00996,0.98906,0.99615,1.00465,1.00699,0.99815,0.98214,1.0,1.01188,1.01373,1.0,0.99369,0.99405,1.0,1.01099,0.99094,1.00535,1.00354,1.00761,1.0063,0.99251,0.97842,1.01856,1.01203
399,0.9981,1.02095,0.99649,0.99539,1.00423,0.97778,1.00725,1.00798,1.0,1.0,1.0303,0.9975,0.99718,1.00158,1.0,1.02778,1.00694,0.99954,0.98485,1.0,1.00469,1.02128,1.0,0.98836,0.99701,0.99184,1.00652,0.98903,1.00355,1.00176,0.99396,1.01879,1.00566,0.9902,1.01094,1.00917
