,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
97,1.0,1.00311,1.04286,0.986111,0.992593,1.00866,0.977528,0.990099,0.994253,0.991736,1.0,1.0,1.0,0.985075,1.01149,0.98,0.995536,0.9767440000000001,0.985507,0.986667,1.0,0.987179,1.0,0.952381,1.0303,0.996324,0.988095,1.05599,0.981132,0.994286,1.0,0.966469,1.0,0.986486,1.0207600000000001,1.0,0.978723,0.989796,0.951219,0.995807,1.0,0.987013,1.04348,0.995968,1.03571,0.996552,1.0,1.0,0.991803,0.988189,0.989247,0.969388,1.05178,1.0,1.01053,0.985075,1.05806,1.02174,1.04167,1.0,1.0,1.0241,1.0102,1.0,0.990196,1.00565,0.99187,1.01093,1.03356,0.982759,1.12195,0.986547,0.995215,1.0728,0.98983,0.990291,1.0,0.994832,1.04615,0.993902,0.985611,0.987179,1.00806,1.02362,0.99422,1.0,0.977273,1.04598
98,0.989529,1.01863,1.0,0.985915,1.0,1.0,1.01149,1.03,0.99422,0.991667,0.992593,1.0,1.01974,0.984848,1.0,0.989796,0.995516,1.01191,0.995098,1.01351,0.995885,1.01299,0.9875,0.9375,0.964706,1.02583,0.987952,0.972868,1.0,0.985632,1.0,1.00408,1.0,1.0,1.00339,0.992063,1.01087,0.989691,0.974359,1.04421,1.00476,0.973684,1.02083,0.991903,0.965517,1.00346,1.0,1.0,1.02479,1.00398,1.0,0.989474,0.981538,0.993421,1.0,1.0303,0.97561,0.914894,0.984,1.0,0.982036,0.976471,1.0202,1.0,0.990099,1.0,1.0,1.01081,1.00649,0.982456,0.978261,1.0,0.985577,0.985714,1.00685,0.990196,0.991803,1.0026,1.04902,1.0,1.0292,1.02597,0.98,0.992308,0.994186,0.962963,1.0,0.989011
99,1.0,0.981707,1.0,1.00714,1.0,0.991416,0.977273,0.995146,1.0,1.0,1.00746,0.991667,0.987097,1.0,0.994318,0.989691,1.00901,1.01177,0.990148,1.0,1.0,1.02564,1.05063,0.96,0.993902,1.01439,1.0,1.00398,0.980769,0.994169,0.989362,0.99187,0.988889,1.0137,1.00338,0.96,0.994624,0.979167,1.02632,1.0,1.00474,1.00676,0.979592,1.00408,0.982143,0.996966,0.997006,1.0,1.0,1.00397,1.0,0.989362,0.990596,0.980132,0.997083,0.970588,0.9875,1.00465,1.00813,0.981818,1.0061,1.0241,1.01485,1.0,1.0,0.994382,1.0041,0.994652,0.993548,0.982143,0.911111,1.01818,1.01951,0.992754,1.0034,1.0,1.0,1.00518,1.0,1.0,0.989362,0.987342,1.01225,1.00775,1.00585,1.03846,1.0,0.987235
100,1.00529,1.01553,0.986301,1.02128,1.01493,1.00433,1.02326,0.995122,1.02907,1.03328,1.0,1.01681,1.02222,1.01538,0.988571,1.03125,1.01339,1.03488,0.985075,1.05333,1.02479,1.0375,0.975904,1.02778,1.03068,1.01418,1.01219,0.996032,0.990196,1.0176,1.0,1.03484,1.01124,1.0,1.0,1.05833,1.01081,1.06383,1.0,0.997984,1.00943,1.01342,1.0,1.01219,1.01818,1.01399,1.00601,1.0,1.0,1.0,1.04348,1.0,0.993671,1.00676,1.01053,0.984848,0.996835,1.0,1.00806,0.981481,1.01212,0.988235,1.03415,1.0,1.0,1.0,1.00408,1.00538,0.987013,0.981818,1.04878,1.00893,0.995215,0.985401,1.01356,1.01485,1.00826,1.01289,1.03738,1.01227,0.992832,0.974359,1.0443500000000001,0.992308,1.0,1.0,0.9767440000000001,0.988722
101,1.0,0.993884,1.0,1.0,0.992647,1.01293,1.02273,1.0,0.99435,0.975207,0.992593,1.01653,1.02564,1.0,1.01445,0.979798,1.0044,0.966292,0.99495,0.987342,1.00806,0.993976,0.987654,1.18919,0.994048,1.00699,0.987952,1.00398,0.980198,0.994236,1.0,0.988119,1.0,1.0,0.989899,1.00787,0.991658,1.025,1.0,0.993939,0.981308,1.00662,0.958333,1.0241,0.982143,0.993103,1.00896,0.993056,1.04032,1.0,1.04167,1.0,1.00637,1.01342,1.0,1.01538,1.01587,1.01852,1.0,0.981132,1.01796,1.01191,1.01887,1.0,0.98,0.99435,0.995935,0.989305,1.01316,1.01852,0.9767440000000001,0.99115,1.00481,1.0,1.01338,0.990244,0.991803,0.992366,0.990991,1.00606,1.01083,1.02632,0.988417,1.0,1.00581,1.0,1.02381,1.00761
102,1.0,1.0,1.01389,1.00694,1.0,1.00425,1.02222,0.995098,1.0,1.01695,1.00746,0.987805,0.98125,1.0,1.0,1.07217,1.0,1.0,0.984772,1.0,0.996,0.993939,1.0,1.02273,1.00599,0.996528,1.0,1.0,0.992525,1.0029,1.01075,1.002,1.0,0.972973,0.969388,1.0,0.994565,1.02439,1.01282,0.997967,0.998116,1.00658,1.0,0.992157,0.981818,0.996528,1.01361,1.01399,0.992248,0.992095,0.94,1.02151,0.998418,0.993378,1.01042,1.0,0.9875,0.959091,1.016,1.0,1.01765,0.988235,0.989815,1.0,1.0102,1.0,0.995918,1.0,0.993506,1.01818,1.0,1.0,0.990431,0.992593,0.9967,1.00493,1.0,0.997436,0.990909,1.0,1.0,1.0,0.996094,0.984496,0.982659,0.981481,1.37209,0.992453
103,1.01053,1.01231,1.0137,0.993103,0.992593,1.00848,0.978261,1.01478,0.988636,0.983333,1.0,0.987654,0.993631,1.0,0.991453,1.02885,0.97807,1.04651,1.01031,0.974359,1.00402,0.987805,0.975,0.944444,1.00595,1.00697,1.0,1.01191,1.0,0.99711,0.989362,1.024,1.02222,0.986111,0.989474,0.992188,1.01093,1.02381,0.974684,1.0,1.00483,1.01307,1.04348,1.00791,1.01852,1.00697,1.0059,1.0069,1.0,0.972112,1.04255,0.978947,1.00475,1.00667,1.0,1.0,0.990506,1.01422,1.0,1.05769,0.99422,1.02381,1.0,1.0,0.989899,1.00568,0.991803,0.994595,1.0,1.05357,1.0,0.982143,0.995169,1.00746,1.00662,1.0049,0.991736,1.00514,1.0367,1.01205,0.996429,1.0,1.00784,1.00787,1.01177,1.0,0.949153,1.04183
104,1.0,1.01824,0.986486,1.0,1.0,0.970588,1.0,0.990291,0.988506,1.0,0.985185,1.00833,1.00641,0.984848,0.985632,1.01869,0.982063,1.01111,0.979592,1.01316,0.976,0.981481,1.02564,1.02353,1.0,1.0,0.987805,0.980392,0.989796,0.994203,1.01075,0.925781,1.01087,1.0,0.989362,1.02362,0.994595,0.9767440000000001,1.0,1.01426,0.990385,0.980645,1.0,1.00784,0.981818,0.986159,0.98827,0.986301,0.976562,1.0,0.959184,0.989247,0.993691,0.993378,0.989691,0.984848,0.990415,1.0,0.968504,0.981818,0.982558,0.9767440000000001,1.0,0.984375,0.979592,0.99435,0.987603,0.983696,0.993464,0.983051,0.976191,0.977273,0.980583,1.01852,0.993421,1.00488,1.0,0.992327,0.99115,1.0,0.985663,1.0,0.988327,1.00781,0.994186,1.01887,1.03571,0.970803
105,1.00396,1.02388,1.0,1.00694,1.0,0.987013,0.988889,0.995098,1.0,0.991525,1.0,0.991736,0.9872609999999999,1.0,0.997085,1.01835,1.0,0.978022,0.989583,1.0,1.0,1.00629,0.975,0.896552,1.00592,0.975779,1.03704,1.0,0.9793810000000001,0.997085,1.0,0.919831,1.0,1.0,0.992832,1.00769,0.98913,0.97619,1.0,1.00803,1.0,1.00658,1.02083,1.01556,0.981481,0.985965,1.0178,1.0,0.992,0.991803,1.0,1.0,1.0,1.0,1.0,1.01538,0.993548,1.00467,0.98374,1.01852,1.00592,1.01191,0.985915,1.00529,0.979167,0.994318,0.987448,0.994475,1.01316,0.965517,1.02439,0.986046,0.985148,1.0,0.996689,1.0,1.0,1.00258,1.02232,1.02381,1.00727,1.03846,0.988189,1.00775,1.00585,1.05556,1.2069,0.996241
106,0.989529,1.00875,0.986301,0.993103,0.992537,1.00877,1.0,0.975369,1.00581,0.991453,1.0,0.9875,1.0,1.01538,0.994152,1.00901,1.01826,0.94382,1.00526,1.0,1.0082,1.00625,0.974359,1.10256,0.990588,1.00709,0.97619,0.992,0.968421,1.0029,0.989362,1.01835,1.02151,1.0,1.01083,1.03053,1.0,1.0,1.01299,0.98008,0.995146,0.986928,0.979592,1.00766,1.0,1.00356,0.991254,1.0,1.0,0.983471,1.0,1.0,0.996825,0.986667,1.01042,1.0,0.987013,1.00465,0.975207,1.0,0.992941,0.988235,0.957143,1.00526,1.0,1.00571,1.00424,1.01111,0.993506,0.982143,0.952381,0.995283,1.00503,0.981818,1.00332,0.985437,1.0,1.00514,1.0393,0.994186,1.0,1.01235,1.0239,0.984615,0.995349,0.982456,1.0,0.984906
107,1.00529,1.00578,0.972222,0.993056,1.0,1.01739,1.02247,1.0,1.00578,1.0,1.0,1.0,0.980645,1.0,0.988235,0.955357,1.01345,0.988095,1.0,0.987013,0.99187,1.00621,0.986842,1.02326,1.01796,1.01056,1.0,0.987903,0.98913,0.997076,1.01075,0.95045,1.0,1.0,0.992857,1.02963,0.994505,0.946341,1.0,0.973577,0.995122,1.0,1.02083,1.0038,0.981132,1.0,1.00588,0.993056,0.983871,0.987395,1.0,0.98913,0.9872609999999999,1.00676,1.01031,0.984848,0.993421,1.01852,0.983051,1.01818,0.994048,0.97619,1.01493,0.989529,1.01064,1.0,1.00422,0.994505,0.977516,1.0,1.0,1.0,0.995,1.0,1.00993,1.00236,1.0,0.997442,1.0126,1.00585,1.0,0.97561,0.988327,0.992188,1.01191,0.964286,0.985714,0.977012
108,0.989474,0.979885,1.0,0.993007,0.977444,0.974359,0.994505,0.99495,0.994253,1.00862,1.0,1.00422,0.986842,1.01515,1.01191,0.990654,0.99115,1.01205,1.01047,0.986842,0.97541,0.993827,1.0,0.943182,0.994118,0.993031,1.0,0.987755,1.0,1.0088,1.0,1.03317,1.0,1.0,1.01079,0.971223,1.02762,0.989691,0.987179,0.964509,1.0049,0.993378,0.979592,0.992424,0.980769,0.996454,0.994152,0.993007,0.967213,0.995745,1.0,0.989011,0.987097,0.986577,0.989796,1.0,0.993378,1.0,1.01724,1.0,1.00599,1.0,1.0049,0.994709,0.978947,1.00568,0.991597,1.00553,0.993289,0.981818,0.875,0.990521,0.984925,0.992593,0.996721,0.995025,0.991667,0.997436,1.0332,0.994186,1.0,0.9875,1.0,1.0,0.982353,0.981481,0.956522,1.00784
109,0.994681,0.997067,0.985714,0.985915,0.984615,0.982456,1.0,0.989848,0.976879,0.982906,0.984962,0.966387,0.986667,0.970149,0.982353,0.981132,0.991071,0.952381,1.0,0.933333,0.987395,0.981366,0.96,1.01205,1.0,0.992982,0.97561,0.987603,1.03297,0.994186,1.0,0.981651,0.978947,0.971831,0.996441,0.992593,0.983871,0.96875,1.0,0.969697,0.980488,1.0,0.979167,0.984733,1.01961,0.996441,0.979412,0.985915,1.0,0.991453,1.06383,0.988889,0.988562,0.965986,1.0,0.969231,0.986667,1.04546,0.983051,0.982143,0.970238,1.0,0.97561,1.0,0.989247,0.99435,0.995763,0.994505,0.993243,1.03704,1.02857,0.976077,0.994898,1.00746,0.980263,0.98,1.0,1.00514,0.855422,0.994152,0.99639,1.01266,0.984252,1.00787,1.0,1.01887,0.969697,0.992218
110,1.00535,1.01041,0.985507,1.02143,0.984375,1.0,0.988764,0.998974,1.01775,0.982609,0.992366,0.987304,0.993243,0.938462,1.00599,1.01923,1.01351,1.05,1.02591,0.985714,1.0,0.993671,1.01389,0.952381,0.994083,1.0,1.0125,1.0,1.0,0.997076,1.0,1.0,0.989247,1.01449,1.01429,1.00746,0.983607,1.07527,0.987013,0.986607,0.995025,0.986667,1.0,0.996124,1.0,1.0,1.003,1.0,0.991525,0.982759,0.96,1.01124,0.991736,1.0,1.0,0.984127,1.0,1.0,1.01218,1.01818,0.969325,1.01219,1.005,0.994681,1.02174,0.988636,1.00425,1.0,1.0068,0.982143,1.0,1.0,1.0,1.04074,1.0,1.0051,1.0,0.993248,0.934272,0.994118,1.00362,1.0,1.02,1.00781,0.988024,1.0,1.0625,1.00392
111,1.00532,1.01462,0.970588,1.0,1.0,0.995536,1.01136,1.01031,0.997674,1.02655,1.01538,1.03556,1.01361,1.01639,1.0,1.01887,0.995556,1.04762,1.0101,1.0,0.995745,1.01274,1.0,1.0,0.994048,0.996466,1.01235,0.991632,1.0,1.00293,1.0,0.992991,1.0,1.0,1.02113,1.00741,1.00556,1.05,1.0,1.02941,1.01,1.00676,1.02128,1.02335,0.961538,1.01429,1.00898,1.0,1.01709,0.991228,1.0,0.988889,1.00667,1.01408,1.0,1.0,1.0,0.991304,1.0,1.0,1.01899,0.987952,1.00497,0.989305,0.989362,1.01724,1.0,1.00553,0.993243,1.00582,0.972222,0.990196,0.994872,0.978648,1.0,1.0,1.0,0.997389,1.04523,1.01183,0.99278,1.0,1.02745,0.992248,1.01212,1.0,0.970588,0.992188
112,1.0,0.991354,1.0,0.986014,1.0,0.977578,0.977528,1.02041,0.988235,0.991379,1.0,1.0,1.0,1.01613,1.0,1.0,0.991071,0.988636,1.0,0.985507,1.01282,0.993711,0.986301,0.9875,0.988024,0.989362,0.987805,1.00422,1.04255,0.988304,0.989362,0.997647,1.02174,0.985714,1.01035,1.04412,1.0,0.9428570000000001,0.973684,1.01978,0.980198,0.993289,0.958333,0.997459,1.0,0.978873,0.997033,0.971429,0.991597,0.99115,1.0,1.01124,1.0,0.972222,1.0,0.983871,0.986486,0.986842,1.00855,1.0,1.00621,1.0,0.990099,1.00541,0.989247,0.988701,1.0,1.0,1.0,1.0,1.0,0.995049,0.994845,1.0,0.996644,0.994924,0.94958,1.0,1.03846,0.994152,1.00364,1.0,1.03053,1.00781,1.02395,0.981481,0.984848,1.02362
113,0.994709,1.0,1.0,1.0,1.0,1.00459,0.988506,0.99,0.982143,0.991304,0.969697,1.01288,0.993289,1.04762,1.02083,1.0,0.972973,0.988506,1.0,0.985294,1.01266,0.981013,1.01389,0.987342,1.0,1.0,1.0,1.02521,1.0102,1.00592,1.0,0.983491,1.0,1.01449,0.969283,0.978873,0.98895,1.0,0.959459,1.03879,1.0,0.97973,1.02174,1.00382,0.98,1.0036,1.0,0.985294,1.0,1.0,0.958333,0.977778,1.00662,1.02143,1.0,1.0,0.996575,1.03111,1.01695,1.0,1.03704,1.0,1.01,0.989247,0.98913,1.00571,0.978814,1.01099,1.01361,1.0,1.0,0.975124,0.979275,1.03636,0.996633,1.0051,1.0177,0.992147,0.925926,1.0,1.00362,0.9875,0.977778,1.0,1.00585,1.0,1.07692,1.01923
114,0.989362,0.994186,1.0303,1.0,0.992063,1.00457,0.988372,0.979798,0.975758,0.991228,1.00781,1.0,0.986486,0.969697,1.00875,0.990741,0.981481,1.0,0.99,1.0597,0.9875,1.0,1.0,1.0,0.987879,1.01075,1.0,1.02459,1.0202,0.991176,0.989247,0.997602,0.989362,0.985714,1.0,0.992806,1.0,0.949495,0.971831,1.00208,0.989899,0.97931,1.0,1.0,1.04082,0.985663,0.985119,0.992537,0.983051,0.991071,1.02174,1.03409,1.00658,0.986014,1.0,0.983607,0.989691,0.991379,0.983333,1.01786,0.97619,1.03659,1.0099,1.0,1.01099,0.971591,0.991342,0.978261,1.01342,0.981818,1.0,0.979592,0.973545,1.0,0.996622,0.969543,1.0,0.994723,0.8049999999999999,0.982353,1.01083,1.01266,0.992424,1.00775,0.988372,0.981132,1.0714299999999999,1.01509
115,0.989247,0.991228,1.0,0.992908,1.0,1.00909,0.976471,0.989691,1.03727,1.00885,1.00775,1.00848,0.972603,1.0,0.988439,0.953271,1.01415,0.953488,1.0101,1.01408,0.991561,1.00645,1.0,0.935897,0.993865,1.01773,1.0,0.976,0.990099,1.0,0.967391,0.980769,0.989247,1.0,0.985915,1.02174,0.96648,0.978723,0.942029,1.00621,1.0,0.971831,1.04255,1.0038,0.960784,0.992727,1.00302,0.962406,0.965517,0.995495,1.0,0.989011,0.993464,1.01418,1.01031,1.0,1.0,1.0,1.00848,1.01754,1.0,0.988235,0.990196,0.98913,0.967391,1.0,1.03493,1.01111,0.993378,1.0,0.885714,1.04167,1.02717,1.01754,1.00678,0.963351,0.991304,0.997347,0.968944,0.982036,1.00714,1.025,0.996183,0.992308,0.994118,1.01923,1.06667,0.988848
116,0.98913,0.99705,1.04412,1.0,0.984,1.0045,1.01205,1.01042,0.97006,0.991228,0.991077,1.0084,0.971831,0.984375,0.994152,1.0,0.986046,1.0,0.985,0.986111,1.00851,0.987179,0.945205,1.06849,1.00617,1.0,0.987654,1.03279,0.97,1.01187,1.02247,0.95098,1.01087,0.985507,1.01429,1.02128,0.988439,1.0,1.0,0.971193,0.979592,0.985507,1.0,1.0,1.04082,0.996337,1.0,1.01562,0.982143,0.9819,1.0,1.0,1.0,0.993007,1.0,1.0,1.01042,1.04348,1.04202,1.0,0.993902,0.988095,0.995049,1.00549,1.0,1.00585,0.978903,1.0,1.02,1.01852,1.03226,0.98,0.978836,1.03448,0.989899,1.02717,1.0,0.986702,1.01282,0.993902,0.992908,1.0,1.00383,1.03876,1.00592,1.0,0.9875,1.02632
117,0.9835160000000001,0.988166,1.0,0.985714,0.98374,1.0,0.940476,0.994845,0.981481,0.99115,0.976378,1.0,0.985507,0.968254,0.988235,0.980392,0.990566,1.02439,0.974619,0.929577,0.978903,1.00649,0.927536,0.948718,0.957055,0.993031,1.0,0.996032,0.9793810000000001,0.941349,0.967033,0.963918,0.967742,0.985294,0.985915,0.986111,1.0,0.978261,0.984615,0.991525,1.0,0.970588,1.0,0.984848,1.0,0.981618,0.990964,0.984615,0.981818,0.976959,1.0,1.03333,0.973684,0.957747,0.989796,1.0,0.975945,0.979167,0.983871,0.982759,0.97546,0.975904,0.975124,0.967213,0.966292,0.9767440000000001,0.99569,0.994505,0.973856,0.963636,0.96875,0.984694,0.994595,0.9666669999999999,0.97619,0.984127,0.982456,0.978437,1.05063,0.97546,0.992857,0.939024,0.965649,1.0,0.988235,0.962264,1.13924,0.992674
118,0.98324,0.98503,1.0,0.992754,1.0,0.986547,0.936709,0.963731,0.993711,0.991071,0.967742,0.9666669999999999,0.985294,0.983607,0.982143,0.99,0.985714,0.988095,0.963542,1.0,1.0,0.974194,0.96875,0.986486,0.961538,0.982456,0.975,1.00797,1.0,1.00935,0.988636,0.965241,0.9666669999999999,1.0,0.989286,0.971831,0.976608,0.988889,0.96875,0.974359,0.984375,1.0,1.0,0.980769,0.980392,0.996255,0.984802,0.992188,0.972222,0.981132,1.02128,0.967742,1.01014,1.0,0.9793810000000001,0.983333,1.05634,0.978723,1.04918,0.982456,0.993711,1.02469,0.989796,1.0,1.0,0.952381,1.0,0.972376,1.00671,0.962264,0.967742,0.984456,0.98913,0.972414,0.996516,0.983871,0.991071,0.997245,0.963855,0.981132,0.989209,1.0,1.0,1.01493,0.97619,0.980392,1.04444,1.01107
119,0.982955,1.01216,0.971831,0.9927010000000001,1.02479,1.00455,1.04054,0.989247,1.00633,1.0,1.00833,0.991379,1.03731,1.03333,1.0,1.0303,1.00966,1.01205,1.01081,1.04546,1.0,1.00662,0.967742,0.972603,1.00667,0.992857,1.0,0.976285,0.978947,0.984568,1.0,0.947368,1.02299,1.01194,1.01805,1.02174,1.00599,0.966292,1.03226,1.01096,1.00529,1.06818,1.04082,0.996078,0.98,1.00376,1.00617,0.992126,1.04762,1.01923,0.979167,0.988889,0.993311,0.970588,0.989474,1.0,0.986667,1.0,0.953125,1.0,1.0,0.963855,0.989691,1.0113,1.02326,0.975,1.0071,1.00568,0.986667,1.01961,1.13333,1.01579,1.01648,0.992908,1.0035,0.994536,0.990991,1.0,1.0,0.974359,0.989091,1.0,1.00395,0.977941,0.993902,1.04,0.914894,0.981752
120,0.982659,0.996997,0.985507,0.970588,1.0,0.986425,0.987013,1.0,0.987421,0.990991,0.991736,0.982609,0.992806,1.0,1.00303,0.980392,1.00479,0.976191,1.01604,0.985507,0.965517,1.01316,1.03333,1.01408,0.993378,1.01439,0.974359,1.00405,0.989247,0.996865,1.0,0.935673,1.0,1.01493,0.996454,0.985816,0.982143,0.988372,1.0,0.978308,1.0,1.0,1.0,0.996063,1.02041,1.00749,0.98773,0.992063,1.00909,1.00943,0.978723,0.988764,1.0101,1.00758,1.0,1.01695,0.993243,1.0,0.983607,1.01786,0.981013,1.0125,0.979167,1.03352,0.977273,0.987179,1.0,0.988701,1.0,0.980769,0.941176,1.0,0.994595,0.982143,1.00697,1.0,1.00909,1.00553,0.925,1.0,0.970588,0.974026,1.0,1.01504,0.97546,0.980769,0.930233,1.00744
121,0.947059,0.957831,0.985294,0.991212,0.975806,0.986239,0.960526,0.978261,0.968153,0.972727,0.975,0.973451,0.985507,0.951613,0.978852,0.98,0.9666669999999999,0.95122,1.01053,0.985294,0.946429,0.987013,1.0,0.986111,0.98,0.989362,1.01316,0.979839,0.978261,0.981132,0.988506,1.04062,0.966292,1.0,0.989324,0.956835,0.981818,0.976471,0.96875,0.980222,1.01053,0.964539,1.0,0.992095,0.98,0.973978,1.00932,0.97312,1.0,0.990654,1.0,0.988636,0.991667,0.984962,0.986383,0.9666669999999999,0.972789,1.0087,1.0,0.982456,0.980645,0.987654,0.968085,0.994595,0.953488,1.0,0.978261,0.982857,0.986486,1.0,1.0625,0.968912,0.961957,1.0,1.0,0.989011,0.990991,0.975275,1.00676,0.967105,0.996212,0.973333,0.980315,0.992593,0.981132,0.960784,0.9625,0.99262
122,1.02485,1.04402,0.985075,1.03101,1.00826,0.995349,1.05479,1.0,1.03947,1.00935,1.00855,1.00455,1.01471,1.0,1.0,0.979592,1.03941,0.987179,0.979167,1.02985,1.0566,1.03289,1.03226,0.971831,1.01361,1.01075,1.01299,0.987654,1.02222,1.02244,1.0,1.08108,1.01163,1.0,0.989209,1.0,0.993827,1.01205,1.0,1.00227,1.0,1.02941,0.960784,1.00797,0.938776,0.996183,1.00308,1.05785,0.981982,1.0,0.978261,1.0,1.00168,1.03817,0.967391,1.0,1.0,0.991379,0.983333,0.964286,0.986842,0.975,0.972527,1.0163,1.02439,1.00649,1.04,0.988372,0.986301,1.03922,0.970588,1.04813,1.03955,0.945455,1.00346,0.994444,1.0,1.01408,1.09396,1.04082,0.9695819999999999,1.0137,1.00402,0.985075,1.0,1.02041,1.06493,0.988848
123,1.0,0.996988,0.984848,1.01504,0.97541,0.995327,0.974026,1.01111,1.00633,1.01852,1.04237,1.01357,1.0,1.0,1.01235,1.0,1.01896,1.03896,0.968085,1.0,0.991071,0.9872609999999999,0.984375,0.927536,1.01342,1.02128,1.0,0.983333,0.978261,0.974922,1.03488,1.02222,0.988506,1.02941,0.967273,0.977444,0.993789,0.964286,1.06452,0.997732,0.994792,0.992857,0.979592,1.00395,0.956522,1.01149,0.993865,0.984375,1.01835,0.990566,1.02222,0.988506,0.993289,0.977941,1.01124,1.0,1.0,1.02174,0.983051,1.01852,0.993333,1.0,1.02825,0.97861,1.0,0.993548,1.01709,0.982353,0.986111,0.981132,0.969697,1.02714,1.02174,1.01923,0.996552,0.98324,1.0,0.997222,0.96319,0.986928,1.00784,1.01351,1.0,1.0,0.99359,0.98,1.02439,0.981203
124,1.00606,1.00604,0.969231,1.0,1.03361,1.00469,0.986667,1.0,1.01887,1.01818,1.0,1.04464,1.0,1.0339,0.987805,1.02083,1.0093,1.0,1.0,1.0,1.01351,1.0129,1.01587,1.07812,1.05298,1.02778,0.987179,1.00424,1.0,1.0,1.0,1.03261,1.01163,1.01429,1.01128,0.984615,1.0375,1.01235,1.06061,1.03636,0.989529,1.00719,1.0,1.0315,1.02273,1.01515,1.0,1.03175,1.03604,1.02381,0.978261,1.03488,0.998311,1.01504,1.0,0.982759,0.986014,1.0,1.00862,1.0,1.0,1.0,1.03846,0.983607,1.0714299999999999,1.01948,1.0,1.01198,1.0,1.01923,1.0,1.01005,1.00532,0.981132,0.989619,1.02273,0.990909,1.00279,0.993631,1.02649,1.00778,1.01333,1.0,0.992424,1.03871,1.0,1.0,1.01533
125,0.981928,1.00601,1.0,0.977778,0.99187,1.01869,1.04054,1.01099,0.987654,1.01786,1.01626,1.0,0.992754,0.967213,1.01235,1.04082,0.986175,1.0,1.01648,1.05797,1.04,1.01274,1.03125,0.985507,1.00629,1.02365,0.974026,1.00844,1.02222,0.990354,1.0,0.992105,0.977012,0.985915,0.996283,1.00781,1.0,0.987805,0.985714,0.973684,0.984127,0.992857,1.02083,1.02672,1.02222,1.0,1.0,1.00769,0.991304,1.00465,0.988889,1.01124,0.994924,1.0,0.988889,1.0,0.978723,0.982979,1.02564,0.981818,1.0,1.0,1.01587,1.01111,1.0,1.00637,0.991597,0.988166,1.0,1.0,1.0,0.99005,0.989418,0.961538,1.0035,1.00556,1.0,1.0,0.955128,1.00645,1.0,1.0,1.0,1.0229,1.01863,1.0,1.01191,0.996226
126,1.0,0.997015,1.01587,1.0,1.01639,1.00917,0.974026,0.983696,1.01875,1.00877,1.008,1.00427,0.9927010000000001,1.01695,1.0,1.0,1.01869,1.0375,0.983784,0.986301,0.991453,1.01258,0.969697,1.0,1.0125,0.993399,1.01333,0.991632,1.0,1.02597,1.0,1.03448,1.01177,0.985714,1.02985,1.03876,1.0,1.09876,1.02899,1.00901,1.0,1.00719,1.0,1.00744,0.978261,1.00746,1.00617,1.00763,1.01754,1.00852,1.03371,0.988889,1.0,1.02222,0.988764,1.01754,1.01449,1.02164,0.975,1.0,1.00671,1.02564,1.00521,0.994505,1.0,0.993671,1.01271,0.976048,0.992958,1.0,1.0,1.0201,1.02139,1.04,1.00348,1.00553,1.00917,1.00556,1.07383,1.0,1.0193,0.986842,1.028,1.0,0.993902,1.02041,1.03529,1.0
127,1.02454,0.994012,1.0,1.0,0.991935,0.990909,1.02667,1.00553,1.03068,0.991304,1.0,1.0,1.0,0.9666669999999999,1.00305,0.980392,1.00459,0.975904,1.00549,1.02778,1.01724,1.03106,1.01562,0.970588,0.993827,1.00664,1.0,0.970464,1.0,0.987342,1.01124,0.984615,1.0,1.01449,1.01812,1.03731,0.993976,0.966292,0.985915,1.00893,0.994624,0.992857,1.0,1.01845,0.977778,0.988889,0.996933,1.04546,0.991379,0.99537,0.978261,1.04494,0.986395,0.985507,1.03409,0.948276,0.992857,1.00848,1.0,1.0,1.01333,0.9875,1.01554,1.0,0.988889,1.00637,1.00418,1.01841,0.985816,1.01887,1.0,1.00493,1.01571,0.961538,1.00694,1.00549,1.00909,0.997238,1.01875,0.99359,1.01136,1.0,1.0,1.00746,1.02454,1.0,1.03409,0.981061
128,1.00599,1.00301,0.984375,0.992424,1.0,1.0,1.0,0.945055,1.00595,1.0,1.0,0.995745,1.0,1.0,1.0,0.98,1.00457,1.0,0.994536,0.986486,0.991525,1.0,0.984615,1.07576,0.987578,1.0033,0.986842,0.986957,0.98913,1.01282,1.0,0.984375,1.02326,1.0,0.992883,1.03597,1.00606,1.02326,1.01429,0.982301,0.978378,0.985611,1.0,0.971014,1.0,1.0,1.00308,1.05072,0.973913,0.986046,1.0,1.04301,0.965517,0.977941,1.01099,1.0,0.94964,0.966386,0.982906,1.0,0.973684,0.987342,1.02041,1.00553,1.0,1.02532,1.0,0.993976,1.01439,1.0,1.0,0.995098,1.0,0.968,0.996552,1.00546,1.0,0.99723,0.96319,0.987097,1.00375,1.0,0.996109,1.0,0.994012,0.98,0.967033,0.992278
