,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1372,1.0,0.99634,0.99054,0.98642,1.0,0.99808,0.99685,0.98154,0.99285,1.0,0.98488,0.99896,1.0,0.99042,0.99822,1.0,1.04687,0.98806,0.99115,1.00842,0.98935,1.00896,0.9934
1373,0.99066,0.99079,0.99044,0.98623,1.0063,1.0,0.99369,0.9973,0.99818,0.98997,1.01535,1.0,1.00874,0.99419,0.99643,1.04545,1.01492,0.98489,1.0,1.0,1.00461,0.99112,0.99668
1374,0.98584,0.99627,1.00193,0.98883,1.0,0.98659,0.99365,0.98922,0.98918,0.98228,0.99244,0.98446,0.99783,0.98054,1.0,1.0,0.98235,0.9816,0.98661,0.98608,0.98009,1.00896,1.00667
1375,1.01197,1.00374,1.00193,1.01021,0.99374,0.99612,1.01278,1.00274,1.00548,1.01289,0.98223,1.00947,1.00434,1.01588,1.01792,1.0,0.99701,1.00938,1.00301,1.00783,1.0125,1.00667,0.99338
1376,1.00473,1.00186,0.9923,1.01966,1.0063,1.00585,1.01262,1.01358,1.01997,1.0229,1.0,1.00313,1.01727,1.01561,1.00705,0.97826,0.99399,1.03251,1.02406,1.01695,1.04012,1.00662,1.01667
1377,0.99765,0.9963,1.0,0.99725,0.99374,0.98643,0.98442,0.99464,1.0,0.99502,0.99741,1.00936,1.0085,0.99616,0.9965,0.97778,1.00906,0.997,1.00734,0.98889,0.99111,1.01097,1.01968
1378,1.0,0.99441,0.99225,0.99171,1.0063,0.99018,0.99367,1.0,0.99109,0.9925,0.9944,0.99588,0.99579,0.98649,0.99825,1.0,1.00898,0.997,1.01603,0.99719,0.997,0.99349,1.00322
1379,1.0,0.98877,0.99218,1.00278,1.00619,1.0,1.01911,0.98653,1.00718,1.0126,0.99215,0.99586,0.98521,1.00782,1.0,1.02273,0.99704,1.0,1.00574,0.99155,1.01351,1.02838,1.01602
1380,0.98349,0.98862,0.99212,0.98057,1.0,0.98809,0.98124,0.98086,0.98574,0.97761,0.98159,0.9865,0.99785,0.98448,0.99473,1.02222,0.97619,0.9834,0.98573,0.97159,0.97777,0.98514,0.97793
1381,0.97842,0.99618,1.00992,0.99716,0.98763,1.0,0.99681,1.0028,1.01086,1.00254,1.02144,1.0,0.99785,1.00592,1.00353,0.97826,1.0061,1.0,0.99856,1.03509,1.01364,1.00861,0.99677
1382,0.9902,1.01539,1.0059,1.00285,1.0063,0.98193,1.0,0.99721,1.00356,1.00508,1.01313,0.99368,1.00216,1.01372,1.01233,1.0,0.99697,1.00921,0.9913,0.98305,1.003,1.01496,1.00324
1383,1.01237,1.0,1.0,1.00566,1.00619,0.99796,0.97444,0.99166,1.0,1.0,0.99224,1.00953,1.01074,1.03094,1.01044,0.97778,1.00912,1.01671,1.00438,1.02012,0.99701,0.98526,1.00968
1384,1.0,0.98673,0.99609,0.97747,1.0,1.0,0.99673,0.99718,0.98932,0.9697,0.9791,0.97587,0.99363,0.98124,0.98795,1.0,0.99096,0.97758,0.98981,1.00845,0.99552,0.98718,0.98722
1385,0.97311,0.99425,0.99412,0.98847,0.99385,0.97556,0.99013,0.98593,1.0,0.99739,0.98935,1.00322,0.985,0.99044,0.99303,1.02273,0.98176,1.00612,0.99412,1.0419,0.98649,0.99351,0.99676
1386,1.01508,0.98648,0.99014,1.00875,1.0,0.97453,1.00665,0.99142,0.99459,0.97911,1.00269,1.00107,0.96523,1.00194,0.99649,1.0,0.98761,1.0076,1.00148,1.00536,1.00153,1.0,1.01624
1387,1.01733,1.0,0.99801,1.02601,1.0,0.99346,1.0033,1.00866,1.0018,1.00533,0.99463,1.01071,1.009,1.02697,0.99648,1.0,1.00314,1.01659,1.00739,0.99733,1.01823,1.00654,0.9968
1388,1.00973,0.99805,1.02395,1.01408,1.0,1.01097,1.01644,1.00284,1.0018,1.00265,1.02431,0.99682,1.00893,1.01876,1.00176,1.0,1.00937,1.02226,1.00733,0.99198,1.02389,1.0,1.0096
1389,1.01205,1.0,1.00779,0.98612,1.0,0.99349,0.99676,0.99716,1.0,1.00794,0.99737,0.99893,1.01327,0.99815,1.01058,1.0,1.00309,1.00726,1.00874,1.0027,1.01603,0.99567,1.0127
1390,1.00952,1.00391,1.00194,1.00563,0.99374,1.0,1.0,1.01427,1.01806,1.01312,1.01059,1.00851,1.00437,1.02768,1.01919,1.0,1.01852,1.00288,1.00721,1.01344,1.01291,0.99348,1.00314
1391,0.99057,1.01173,1.01352,1.0056,1.0,1.00655,1.0,1.0141,1.00886,1.00259,1.00261,0.99262,1.01305,0.99461,1.02741,0.97778,0.99394,1.00575,1.0043,1.01857,1.00142,0.98687,0.97813
1392,0.98571,0.99033,1.0019,0.98608,1.0,0.98048,0.98377,0.97778,0.98772,0.97674,0.98434,0.99787,0.99141,0.98737,0.99666,1.0,0.98171,0.98429,0.99001,0.98958,0.99151,1.0,0.9968
1393,1.00241,1.03705,1.01331,1.01129,1.0,1.00443,0.9934,1.0,1.00532,1.01323,1.0053,1.00532,1.0065,1.00732,1.04682,1.0,0.99068,1.00435,1.00865,1.03683,1.0157,1.0,1.00321
1394,1.00241,1.00563,1.00938,0.99162,1.00029,0.99118,0.98671,1.00568,1.01063,1.0235,1.00793,1.00848,0.98709,0.99273,0.98403,1.0,0.99686,1.0,1.01,0.99239,1.0028,1.00665,1.00318
1395,1.0,0.98692,0.98885,0.99154,1.0,0.98445,1.00674,0.9774,0.99125,0.98214,0.98691,0.98949,0.98694,0.99451,1.01136,1.02273,1.00315,0.99855,1.00424,0.98467,0.9902,0.99119,0.9809
1396,1.01923,1.02462,1.00939,1.01137,1.0,1.04966,1.02676,0.99422,1.01941,1.0052,1.00265,1.01168,1.00442,1.0239,0.99679,0.97778,1.0,1.02171,1.00845,1.02336,1.0099,1.02445,1.0065
1397,1.01651,1.00924,1.02048,1.01123,0.9874,1.00861,1.03909,1.02326,1.01734,1.00775,1.01587,1.00735,0.9978,1.01796,1.05958,1.02273,1.0,1.0,1.00559,1.01015,1.01822,1.04555,1.01289
1398,1.00232,1.00731,1.00183,0.99722,1.01913,1.01706,0.99059,1.00568,1.02044,1.00769,0.98698,1.00833,1.02423,0.99471,0.99392,0.97778,1.0094,1.00708,1.00277,1.00251,0.99174,1.01245,1.03823
1399,1.0,1.00727,1.00182,1.01115,0.99374,1.00209,1.01583,0.98586,0.99834,1.01017,1.00793,1.01136,1.02581,1.00532,1.00459,1.0,1.02174,1.00984,0.99585,1.00752,1.00223,1.00204,1.01533
1400,1.00694,0.98015,1.00546,1.04132,0.98111,0.99373,0.99688,1.00288,0.99498,0.99748,1.00261,0.98672,0.9979,1.00352,1.00609,1.0,0.99696,1.00279,1.00417,1.00498,0.9986,1.00614,0.99698
1401,0.96092,0.99263,0.99819,1.00264,0.99358,0.99157,0.99375,0.99429,1.0,0.99495,0.99215,0.99275,0.9853,1.00351,0.99395,1.02273,0.9939,1.00138,0.99446,0.99257,0.99164,1.02643,0.98486
1402,0.97608,1.00557,1.00725,1.00791,1.0,1.00425,1.02516,1.01436,1.00842,1.01015,0.99475,1.00104,0.99573,1.01927,0.99239,0.97778,0.9816,1.00139,1.00279,1.0,0.99439,1.01782,0.97846
1403,1.01226,0.97785,1.01439,0.99215,1.00646,1.00423,0.99386,0.98018,0.98665,0.99749,0.96031,0.98021,1.00214,1.00343,0.99694,1.0,0.99375,0.99724,0.99722,1.0,1.0,1.00389,0.99685
1404,0.98305,0.99623,0.99468,0.97362,0.98716,0.97894,0.96913,0.99132,0.97973,0.97733,0.98072,0.98512,0.98076,0.97261,0.97999,1.0,0.97485,0.98332,0.99165,0.97755,0.98022,0.9845,0.97793
1405,1.00986,1.02462,0.98931,0.99729,1.0,0.90107,0.99045,0.98834,1.00518,0.98711,0.99439,0.99029,0.93901,1.01407,0.99529,1.0,1.00323,1.0,1.01404,1.01276,1.00144,1.02165,1.00645
1406,0.98049,1.02217,1.00361,0.99456,0.99357,0.99285,1.01286,0.99706,1.00515,0.99478,1.01977,1.0,1.01159,1.01736,0.99843,1.0,0.99035,1.00565,1.00693,0.9874,0.99857,1.00193,1.01602
1407,0.99503,0.9982,0.95152,1.00547,1.0,1.00961,1.0381,0.99111,0.99658,0.99213,0.99168,0.98584,1.0,1.00171,1.00158,1.0,1.01298,1.00984,0.99862,0.9643,1.00144,0.98654,1.01893
1408,0.99749,0.99094,1.01132,0.99184,1.00647,1.00476,1.00612,1.00912,0.9863,1.00264,0.98606,0.98453,0.97707,0.98637,0.99054,0.97727,1.0,0.98192,0.98898,0.98677,0.99137,0.97856,0.98761
1409,1.0,1.02427,1.02239,1.00274,0.97406,0.99763,1.01215,1.00302,1.00694,1.0,0.98583,1.00674,1.0,0.98965,0.99204,1.04651,0.98718,1.01416,1.00418,1.01877,1.00871,1.00598,0.98746
1410,1.01755,0.9982,1.00183,0.99181,1.01335,0.981,0.997,0.99699,0.98793,0.98417,0.99137,0.99443,0.98357,0.98603,0.98716,0.95556,0.99025,0.99581,1.00278,1.0079,0.99857,1.03564,0.98096
1411,0.99015,0.98201,1.00911,1.0,1.00659,0.97821,0.98796,0.99096,1.00524,0.97319,0.98261,1.00112,0.99522,0.99822,1.00813,1.02326,1.11148,1.00842,1.00692,1.0,0.9856,1.01721,1.00971
1412,0.97015,0.98535,0.98195,0.97246,1.01302,0.9505,1.00914,0.96962,0.9809,0.96694,0.99706,0.9832,0.9832,0.97518,0.99355,1.0,0.99705,0.97079,0.97802,0.97389,0.96199,1.03383,0.98076
1413,0.97948,0.97398,0.9711,0.98866,0.96777,1.02083,0.98792,1.0,0.98761,0.9886,0.95856,0.98519,0.94878,0.97818,0.97727,1.0,0.96745,0.97994,0.9677,0.99732,0.97265,0.98182,0.97712
1414,0.98429,0.95229,0.95793,0.95129,0.97997,0.92601,0.96636,0.96552,0.94624,0.95677,0.96605,0.97156,0.93059,0.95168,0.96512,1.0,0.97248,0.96491,0.95065,0.94623,0.94531,0.9926,0.95652
1415,0.98467,1.01001,1.02395,1.02108,1.00681,1.01378,0.99683,0.987,1.01895,0.96687,1.00641,0.99158,1.00829,1.01953,0.99311,0.97727,1.00629,1.00607,1.01374,1.02841,1.02148,0.99067,0.97204
1416,1.04644,1.01192,1.0117,1.03834,0.99323,0.99184,0.98731,1.0033,1.00928,1.0218,0.97779,1.00122,1.00274,1.02872,1.03467,1.0,1.02812,1.0256,1.01205,1.00829,1.03561,0.99435,1.01438
1417,0.99739,1.00783,1.02697,1.01705,0.99319,1.02192,1.01039,1.00326,1.00186,0.99695,0.96101,1.00121,1.03279,0.99628,1.01005,1.0,1.02128,1.01027,0.99851,1.01918,1.01093,1.0,1.00709
1418,0.97643,0.98444,0.98311,0.97765,1.00686,0.97052,0.96463,0.98694,0.97978,0.98442,1.02027,0.98789,0.98412,0.98879,0.99502,1.0,0.97619,0.98546,0.99255,0.98656,0.98764,1.0019,1.0
1419,1.02145,1.00987,1.00764,1.01715,1.00681,1.00275,1.02999,0.99336,1.01314,1.0,1.01325,1.01716,0.98388,1.01891,1.03333,1.0,1.06098,1.02507,1.00601,1.01362,1.02347,1.0,1.00352
1420,1.02625,1.00784,1.01136,1.0,1.00677,0.97796,1.0,1.01335,0.99259,1.01582,0.96731,1.00603,0.99727,1.00371,1.00161,1.02326,0.98276,1.00144,1.00149,1.00538,1.01222,1.00945,0.99649
1421,1.00512,1.00583,1.01311,1.00281,1.00672,1.01409,0.99029,1.0033,0.9888,0.99688,1.02027,1.00599,1.01917,1.01619,1.00322,1.0,0.99707,1.01005,1.01192,1.0107,1.00906,0.98502,1.00352
1422,0.96438,0.98069,0.99446,0.96638,0.98665,0.98056,0.97386,0.97049,0.97924,0.95313,0.95035,0.9881,0.98279,0.97806,0.99358,0.97727,0.99414,0.95306,0.97791,0.95767,0.96558,0.97909,0.99298
1423,0.97625,0.99212,0.99442,0.97392,0.99323,0.97734,1.00336,0.97973,0.98651,0.9836,0.96515,0.97711,0.99174,0.97571,0.97092,1.0,0.96165,0.9806,0.99248,1.0,0.97673,1.00776,0.9682
1424,1.00811,0.99406,0.99813,1.00596,1.00681,1.0029,1.00668,0.99311,1.0,1.00334,0.99279,1.00863,0.98889,0.99617,0.99834,1.0,1.00613,1.00305,1.00128,0.99171,0.99366,1.01542,0.97988
1425,0.98124,0.98801,0.99626,0.97929,0.98647,1.02023,0.98672,0.97223,0.96681,0.96678,0.96726,0.98288,0.94945,0.98269,0.97166,0.95349,0.98171,0.98634,0.99388,0.97771,0.97125,0.98102,0.98877
1426,0.9836,0.98788,0.98684,0.95468,1.0,0.96883,0.98989,0.97857,0.97372,1.00687,0.98495,0.98508,0.97927,0.9824,0.98456,0.95122,0.97516,0.96615,0.97385,0.98006,0.97533,0.97873,0.96591
1427,0.9889,0.99386,0.96382,0.95253,0.97264,0.96199,0.95238,0.96715,0.97095,0.98976,1.01147,0.97854,0.99094,0.97011,0.97561,0.94872,0.96497,0.97453,0.97946,0.96221,0.95783,0.9664,0.97254
1428,0.98876,1.00824,1.0,1.03654,1.0141,1.01519,1.00714,1.03772,1.04917,1.03104,1.03398,1.03613,1.0305,1.01847,1.02679,1.05405,1.0231,1.01471,1.00806,1.04532,1.01233,1.01432,0.98791
1429,1.02273,1.01428,1.01383,1.06731,1.01383,1.02994,1.04255,1.03273,1.03461,1.04682,1.06569,1.03985,1.02958,1.04234,1.03652,1.02564,1.03548,1.04347,1.0144,1.03468,1.05565,1.0,1.02448
1430,1.01668,1.0,1.0,1.003,1.00686,0.97674,1.0034,1.01057,0.99017,1.02875,0.98629,0.99281,0.98851,1.00193,0.99329,0.975,0.99685,1.00541,1.0,1.00559,1.01483,1.02016,1.02788
1431,1.0,1.01207,1.01755,1.02395,1.02725,1.0119,0.99661,1.0,0.99601,1.00932,1.0139,1.00241,1.0,1.01931,1.01352,1.05128,1.00949,1.01391,1.00789,1.01111,1.01136,1.01779,1.0
1432,0.97814,1.00995,1.01341,0.96491,1.00663,0.96471,0.97619,0.96864,0.98804,0.96615,0.96575,0.97954,0.99128,0.98675,0.99166,1.0,1.00314,0.97561,0.98279,0.97802,0.97914,0.99417,1.0
1433,1.02792,1.01378,1.0,1.02425,1.0,1.02439,1.00349,1.00361,1.00201,1.01274,0.98935,1.00123,1.01466,1.00768,1.00414,1.02439,1.00625,1.02031,1.00319,1.01405,1.00984,1.00471,1.02327
1434,1.00544,1.01359,1.00756,1.01183,1.0,1.01785,1.01389,0.99641,0.98789,0.98113,1.01793,1.00614,1.00578,1.00761,1.01182,0.95238,1.01242,0.99848,0.99047,1.0,1.00811,1.0,1.00757
1435,0.9973,1.023,1.01314,0.99416,1.00659,0.96784,1.0,0.99642,0.98368,0.98077,0.96833,0.99878,1.01724,1.0,1.01837,1.05,1.0184,0.99692,1.00962,1.00277,1.0,1.01758,1.03008
1436,1.03251,0.99438,1.0,0.96764,0.99346,1.0,0.9726,0.98917,0.99587,0.97713,1.01819,1.0,0.97458,0.9792,0.9836,1.0,0.98193,0.98308,0.99047,0.98895,0.98551,0.99041,1.0
1437,1.00787,1.00566,1.01482,1.03344,1.0,1.0,1.00352,1.02553,1.01041,1.00669,1.00713,1.03053,0.9971,1.00965,1.01,0.97619,0.99387,1.01566,1.0,1.01117,1.01961,1.01357,0.98175
1438,0.98959,1.00375,0.99817,0.99881,0.99341,0.98791,0.99649,0.99289,1.00825,1.00332,0.98227,1.00355,0.98837,0.99809,0.99835,1.02439,1.00617,0.99845,1.00321,1.00123,0.98719,1.0,0.97026
1439,1.00527,0.98879,1.00184,0.99409,1.00663,1.02141,1.0,1.00716,1.01839,1.00331,1.0036,1.01535,0.98528,0.99617,0.99835,1.04762,1.00613,1.00463,1.0,1.00277,1.00162,1.00382,1.0115
1440,0.99737,1.03019,1.00547,1.00297,1.0,0.99103,1.00352,1.01068,0.996,1.0099,1.01081,1.00349,1.01196,1.0,1.00993,1.0,1.01219,0.99693,1.00479,1.01112,1.0,1.01905,1.02651
1441,0.99476,0.98535,0.99637,0.97923,0.99341,0.98186,0.99649,0.97887,0.97377,1.0,0.97865,0.97335,1.01475,0.97885,0.98853,0.97727,0.97289,0.98613,0.98569,0.98627,0.99028,0.98879,0.98524
1442,0.99735,0.99071,1.0,0.98788,0.99337,0.99694,0.98944,0.99642,0.98553,0.98039,0.96363,0.99405,0.99128,1.00196,1.0,0.95349,0.9969,1.00312,0.99516,0.99721,0.98364,1.00188,0.99626
1443,1.01587,1.01313,1.00728,0.99386,1.0,1.0,0.99644,1.00359,0.9916,0.99,0.98866,1.00718,0.98239,1.00587,1.00497,1.02439,1.01863,0.99845,1.01297,1.0028,1.00665,1.00378,1.01504
1444,0.99219,1.00925,1.00542,1.01852,1.0,1.00616,1.01429,1.0144,0.99364,1.01684,1.01528,1.02021,1.00298,1.00975,1.00825,1.0,1.01524,0.99844,1.0112,1.00556,1.00992,1.00376,1.0037
1445,1.00525,1.0257,1.009,0.96364,1.0,0.97239,0.98944,0.9858,0.95734,0.99337,1.00751,1.01049,1.00298,0.98842,0.99509,1.0,1.00901,0.96094,1.00633,1.01939,0.98527,1.0,0.99631
1446,0.98956,0.97853,0.98217,0.97484,1.0,0.98108,0.99288,0.97123,0.99049,0.98333,0.95824,0.99538,0.97923,0.97266,0.9852,1.0,0.97917,0.98536,0.97956,0.97825,0.98339,0.99251,0.98888
1447,0.99472,0.98721,0.98729,1.00968,1.0,1.01609,0.99284,1.00371,1.0136,0.99322,0.99607,0.98957,0.99697,1.00401,0.97162,1.0,1.00304,0.99835,1.00321,0.99445,0.97296,0.99246,1.00376
1448,0.98143,0.94445,0.97427,0.98082,0.99332,0.97811,0.97833,0.97048,0.97541,0.98635,0.95688,0.9836,0.97873,0.98201,0.97938,0.97619,0.98182,0.97356,0.9712,0.98044,0.99479,0.97338,0.99626
1449,1.02703,0.98626,1.02641,1.01955,0.99328,0.99672,1.0,1.0076,1.02062,1.01038,1.03279,1.0131,1.01863,1.02647,0.97719,1.0,0.99074,1.02038,1.02965,1.0228,1.02618,0.99804,1.03371
1450,1.01316,0.99801,0.99633,0.99041,0.98647,0.9868,1.0,0.97735,0.98877,1.0,0.96825,0.9906,0.99695,0.99604,0.99821,0.97561,0.97508,0.98668,0.9984,0.99442,0.9813,0.97065,0.97827
1451,0.97402,0.99603,0.99816,1.00322,1.00686,1.01002,1.0,0.9807,0.93864,0.99658,0.97953,0.99051,0.99694,0.99402,0.98741,1.0,0.99042,0.9882,0.99198,0.986,1.00346,0.97379,0.9926
1452,1.00266,1.002,1.01294,1.01607,1.00681,1.03312,1.0,0.97243,1.0557,0.99656,1.12133,1.01916,0.99387,1.01402,0.99454,0.925,0.99355,1.03925,0.99677,1.02841,1.00692,1.00828,1.0
1453,1.02927,1.01397,1.03649,1.05381,1.00677,1.08332,1.03321,1.01215,1.03211,1.0138,0.94029,1.02467,1.00617,1.04151,1.03663,1.02703,1.03246,1.05418,1.03079,1.05526,1.0566,0.9692,1.02238
1454,1.0,0.99015,1.01761,0.99099,0.98656,0.99705,0.98571,1.03199,0.99109,1.0068,0.99206,0.99312,0.98773,1.00759,1.02826,1.02632,0.95598,0.98754,0.99057,1.00261,1.00974,1.0233,1.01095
1455,0.96899,0.99604,1.00865,0.99697,0.98645,1.0178,0.99276,1.0,0.9776,0.95608,0.992,0.99192,0.97205,0.98492,0.99313,1.0,0.98026,0.99212,0.99365,1.00523,0.99196,1.01863,0.99277
1456,1.00266,0.998,1.00171,1.01519,1.0,1.00292,0.99635,0.99226,0.9977,1.00707,0.94354,1.00465,0.84984,1.00191,0.99481,0.94872,1.0302,0.99841,1.0032,0.9974,1.01945,0.98781,1.03999
1457,1.0,0.99199,0.99829,1.01198,1.035,0.99419,0.99267,1.01952,0.9977,1.03509,1.0171,1.00347,1.0,1.0,0.99826,1.0,0.99349,0.99204,0.9984,0.9948,1.00635,1.00823,0.98252
1458,1.01597,0.99798,1.00171,1.01183,1.00667,0.98538,1.01476,1.00384,1.00462,1.01695,1.01263,1.01155,1.00376,1.01528,1.01568,1.0,0.99672,1.00641,0.99841,0.99476,1.01107,1.01633,0.9751
1459,0.96858,0.96566,0.98116,0.95906,0.98004,0.94956,1.00364,0.94657,0.97019,0.95,0.97093,0.96233,0.98502,0.97932,0.98628,0.97297,0.92763,0.95854,0.97284,0.96053,0.96093,0.97389,0.96351
1460,0.97838,0.94561,0.97382,0.98171,0.97956,0.98437,0.95652,0.96775,0.98345,1.02807,0.96581,0.98221,1.0,0.9904,0.95826,1.0,0.99291,1.01164,0.99672,0.98903,0.98049,0.97525,0.99241
1461,0.98896,0.9646,0.99463,1.0031,1.01389,0.99048,0.99243,0.99582,0.98555,0.9727,0.9602,0.97585,0.9962,0.98255,0.99637,0.91667,0.98214,0.99013,0.97199,0.98338,0.97513,0.95561,0.95039
1462,1.04469,0.98165,1.01442,1.03096,0.97949,1.02564,0.98473,1.02931,1.03415,1.03158,0.99078,0.99257,0.99618,1.01382,1.0255,1.0303,1.00727,1.02659,1.01186,1.00846,1.02551,0.98451,1.04016
1463,1.0,0.98599,1.00888,1.01501,0.95797,1.00937,1.00387,1.03251,1.02596,1.01701,1.03721,0.99002,0.96167,1.0175,1.02309,1.0,1.09387,1.01617,1.0134,1.01956,1.0217,1.00899,1.02702
1464,0.97593,0.98342,1.00529,0.98817,0.95621,0.97524,0.97297,0.97243,0.94712,0.96321,1.00897,1.00126,0.95618,0.99044,1.01042,1.0,0.97029,0.99204,0.98842,0.99177,0.9902,0.9666,0.97369
1465,1.00822,1.01445,0.98424,0.99701,1.0,1.0,1.0,0.99191,1.02185,0.98611,0.98664,1.01383,0.97917,1.0058,1.0,1.02941,1.0102,1.00802,1.00502,0.99447,0.98844,1.01843,1.00771
1466,1.04076,1.02613,1.0,1.04203,1.00768,1.05715,1.02778,1.0,1.03563,1.02465,1.05406,1.04591,1.03404,1.02686,1.02405,0.94286,1.02357,1.02071,1.01497,1.04168,1.04342,1.00453,1.02298
1467,1.0,1.00693,1.02491,1.05476,1.0303,1.01501,1.07336,1.02449,1.01835,1.04123,1.0043,1.02135,1.0576,1.00748,1.01678,1.0303,1.03618,1.0078,1.04918,1.032,1.02879,1.02927,1.02997
1468,1.02611,1.0092,1.0191,0.98634,1.0147,1.0148,1.01439,1.01991,0.96847,1.02311,1.0,1.00116,1.00392,1.01298,0.99835,1.05882,1.00952,1.01858,0.98594,1.00257,1.01245,1.02407,1.01091
1469,0.99491,1.0,0.9983,0.99723,1.00729,1.01458,0.98582,0.9922,1.00463,0.98709,1.0,0.99072,1.0465,1.00367,0.99173,1.11111,1.0,0.98936,0.98415,0.98969,0.99693,0.98718,0.98202
1470,1.00767,1.01366,1.02559,1.01389,1.0,1.01436,1.0,1.00786,0.96067,1.0098,1.0,1.01757,0.97038,0.99087,1.01,0.975,1.00314,1.00615,1.00806,1.00521,0.99383,1.01731,1.00732
1471,0.98478,1.0,0.98502,0.9863,1.0,0.98584,0.98202,0.9922,0.98793,0.99029,0.98298,0.99539,0.98855,0.99631,1.0,1.0,0.96866,0.99694,1.00798,0.98445,0.9721,1.00426,0.96727
1472,0.99484,0.99102,0.98987,0.98333,1.0,0.95115,0.97436,0.96772,0.98537,0.97386,0.97402,0.98613,0.93049,0.97228,0.98349,1.0,0.99676,0.96937,0.99049,0.98158,0.99042,0.99152,0.98873
1473,0.98705,0.99359,0.98293,0.9887,0.99277,0.99697,0.99624,0.98752,1.00744,0.99329,0.95998,0.99414,0.97511,0.99619,1.0,0.97436,0.99026,0.98895,0.9968,0.98391,1.0,0.97436,0.96196
1474,1.0105,0.98162,1.02083,1.02572,1.0,1.01212,1.0,0.93248,1.03686,0.98986,0.98613,1.00354,0.99149,1.00383,1.00839,0.97368,1.00984,1.00638,1.02087,1.01908,1.01771,0.97807,1.01581
1475,1.02078,0.9953,0.9966,0.99721,1.01449,1.003,1.0,1.00454,0.98579,1.00342,0.9765,0.99177,1.00858,0.97909,1.00166,1.0,1.03246,0.9762,0.99371,1.00801,0.99526,1.0,1.02336
1476,1.0,1.00236,1.01365,1.00838,0.97853,0.99701,1.02264,0.98647,1.00719,1.0034,1.04808,1.01658,1.00851,1.02136,0.99003,1.0,1.00629,1.00813,0.99684,1.01592,1.00477,1.02915,1.01901
1477,1.01526,1.01878,1.00707,1.0,0.9854,1.02096,1.02215,0.98174,1.01192,1.00678,1.00461,1.01049,1.05906,1.0133,1.01343,0.97297,1.01875,1.00806,1.01428,1.01305,1.00634,1.03268,1.02238
1478,1.00251,0.99538,1.02703,1.00277,1.00745,0.99707,0.99277,1.01397,1.01651,1.00674,1.02281,1.00662,1.01593,1.01313,1.0149,1.02778,0.99387,1.0144,1.01721,1.01032,1.00157,1.0,1.01095
1479,0.99065,0.9815,0.99342,0.98619,1.02941,0.99705,1.0,1.00917,0.99073,0.99665,0.92412,1.0,1.01179,0.98334,0.99837,1.0,0.97222,1.0,0.98461,0.99489,1.00314,0.98313,0.98194
1480,0.97448,0.9764,0.98344,0.9888,0.98572,0.9528,0.98182,0.9727,0.97425,0.97986,0.97101,0.98725,0.9651,0.98492,1.0049,0.97297,0.9873,0.98738,0.98594,0.98205,0.98591,0.97854,0.97427
1481,1.02618,0.97585,1.00674,0.99433,1.0,1.0124,1.00885,0.99066,0.99518,1.02098,1.06466,1.00939,1.0,0.99427,1.00813,1.0,1.02894,1.00319,1.00158,1.00261,1.00634,1.01316,0.96604
1482,0.9949,1.0,1.01003,1.0228,1.01449,1.04587,1.02974,1.03303,1.03866,1.03082,1.0047,1.02558,1.02811,1.00768,1.01129,1.0,1.01875,1.02549,1.00317,1.01563,1.01735,1.01731,1.00991
1483,1.02563,1.03465,0.99669,1.01114,1.0,1.02046,1.01444,1.0411,1.03023,1.0299,1.05582,1.02494,1.01955,1.01909,1.01914,1.0,1.0184,1.02328,1.01105,1.01282,1.01705,0.96596,1.05447
1484,0.99,0.99522,0.98671,0.99173,1.00718,0.98568,0.98576,0.9956,1.00226,1.00645,0.93832,0.99115,1.06895,0.9925,0.98592,0.97222,0.99699,1.00304,0.99219,0.98228,0.98934,0.97798,1.01475
1485,1.0101,1.01201,1.01684,1.00834,0.97869,1.05232,1.01805,1.03965,0.99549,1.02244,1.06101,1.01339,1.01316,1.00517,1.01587,1.0,1.0151,1.02118,1.01258,1.00774,1.01849,1.0045,1.0291
1486,0.99751,1.01189,0.99337,0.99724,1.0,0.98066,0.98937,0.95764,0.99547,0.98433,0.95575,0.99229,0.96787,0.99245,1.00157,1.02857,0.9881,1.00296,0.99689,0.99232,0.98789,0.98655,0.99294
1487,0.99749,0.99531,1.00667,1.01105,1.01449,0.99719,1.01792,0.98671,1.00683,0.9777,1.05095,1.00888,1.00368,1.0,1.00312,1.02778,1.01205,1.00443,1.01075,0.99227,0.99082,0.98636,0.99289
1488,1.01005,1.0,0.99669,1.01913,1.01428,1.00848,1.00704,0.99103,1.0,1.00977,1.01762,1.0099,0.9853,1.0114,1.01399,1.02703,1.02381,1.00589,1.0,1.01819,1.01235,0.98156,1.00358
1489,1.01244,1.0,0.99336,0.99464,1.0,0.99159,0.98252,0.9774,0.96161,0.98387,0.96967,0.98801,0.97015,0.99248,0.99387,0.97368,0.99419,0.99123,1.00311,0.99234,0.99542,0.97418,0.98928
1490,1.02703,1.01651,1.00669,0.98922,0.993,1.00848,1.00712,0.99535,1.00941,0.98689,1.01342,1.00662,1.0,1.0,0.99382,1.0,1.0,0.99557,1.00931,1.00257,1.00307,1.03855,1.00362
1491,0.99522,1.00463,1.00996,0.99727,0.99287,1.014,1.00353,1.0,0.99767,0.99336,0.98238,0.98686,1.0,0.99243,1.0031,1.0,1.0,0.99407,0.99078,0.98718,1.0,1.0116,0.9964
